word,count
nscontracted,1
farrow,4
offspring,9
sow,12
pigs,3
sows,4
dear,19
cow,2
farcio,1
farcir,1
wrestling,1
pastime,1
cornishmen,1
rived,3
corineus,1
pretended,2
founder,8
ministred,1
farcing,1
swell,12
balm,2
ball,9
mace,2
imperial,6
entertissuxe2x80x99d,1
robe,1
pearl,3
farced,1
jarcer,1
mock,11
written,16
regu,1
larity,1
stuffed,2
ludicrous,4
conceits,4
actions,17
inconsistent,2
resem,1
blance,1
rior,3
irregularity,1
plot,5
extravagance,1
piece,21
wants,10
cical,1
appro,1
priated,1
farcical,1
dye,3
farcy,2
farcina,1
farcin,1
leprosy,2
curable,1
antimony,3
del,1
fardello,1
fardeau,1
pack,2
fardel,1
scratch,3
beard,12
winterxe2x80x99s,2
yale,1
tus,5
wh9,1
fardels,1
groan,3
sweat,5
fare,29
panan,2
varen,1
resolving,2
blustring,3
overblown,1
pure,13
fared,3
fares,4
border,3
eden,1
loasoa,1
131,1
sadly,2
fard,5
seabeat,1
heavd,2
bids,6
nether,3
stubborn,7
presents,1
dazzling,5
splendor,1
throng,3
sacharissa,2
oppressd,2
strove,5
ships,24
obsequious,6
admiral,2
jaller,12
stag,3
hounds,6
repels,1
returns,7
denh,2
barque,1
tossd,4
adverse,1
bruisxe2x80x99d,1
beaten,13
fro,13
hudoaras,1
aem,8
ministers,5
foreign,24
diverts,1
feuds,4
ani,1
mosities,1
cfforts,1
mon,4
freeholder,15
forted,1
calamity,2
neighbours,10
consequences,4
fareth,1
defire,1
causeth,6
contends,1
preceding,2
impersonal,1
warmed,1
feeding,9
guarding,1
starved,3
killed,5
entertained,5
sumptuously,3
awhile,2
harshly,1
trumpets,3
simon,1
hardly,9
extre,2
mity,2
descended,3
galen,3
deli,4
vereth,1
gelded,1
wugar,5
vehicle,1
goods,14
going,11
tarfish,2
jon,1
begs,1
unregarded,1
prayxe2x80x99r,3
farthings,4
discharge,12
doayd,3
table,17
provisions,6
refreshd,1
delicious,4
grass,8
budding,1
summers,2
covetous,4
conform,1
philosophick,1
indulge,2
mingle,5
peasant,2
heartily,1
addsons,3
ew,3
imperative,1
abi,1
bonam,1
bene,1
tibi,1
familiarised,1
ad,13
complinent,1
adieu,3
futsarewell,1
fith,1
wilt,5
banishment,3
farewell,19
hether,1
sain,1
everlasting,4
cassius,1
soaak,3
ya,1
casoar,1
putation,2
shaoa,4
slumber,4
shuts,2
swimming,5
foarewel,1
involvxe2x80x99d,1
shades,7
g,25
replied,1
posses,1
blesing,1
bles,1
separation,8
kindness,17
threatenxe2x80x99d,1
treading,1
path,4
resolvd,5
jj,1
aller,3
ewexe2x80x99ll,1
departure,1
morning,16
opes,2
goalden,1
radiant,3
fxtend,1
evxe2x80x99ning,1
beam,6
revive,2
renew,3
bleating,3
herds,8
attest,1
loa,3
grove,5
erth,1
future,24
leavetaking,1
ingenious,6
writers,6
papers,5
445,1
farinaceous,2
farina,1
mealy,2
tasting,4
meal,5
properest,1
culmi,1
ferous,1
wheat,5
rice,2
rye,2
maize,1
panick,1
millet,1
farm,9
ferme,1
reorm,1
tenant,1
cultivated,8
condition,15
paying,2
owner,4
landlord,1
reducing,1
parliament,6
culture,1
term,14
during,8
pleasure,25
rent,7
enforcd,1
realm,11
whereof,16
bankers,1
scant,2
shillings,2
cornwall,3
farmed,1
cultivate,1
farmer,3
foarmier,1
cultivates,2
hired,2
mexe2x80x99s,1
dog,10
beggar,1
mightst,1
obeyd,2
prejudice,4
farmost,2
superlative,2
motest,1
spacious,3
cave,1
hewxe2x80x99d,2
fashionxe2x80x99d,1
laborious,2
42n,3
farn,1
remoteness,1
nearness,1
timely,6
manders,1
uttermost,2
carews,12
survey,18
farraginous,1
ago,3
ferent,1
materials,6
knaves,4
farra,2
ginoaus,1
tempers,1
sexes,1
determinations,1
pulgar,10
erroars,2
confusedly,1
medley,2
farrier,2
farr,2
ferrier,1
ferrarius,1
shoer,1
exactness,1
belong,5
riers,1
saddlers,1
smiths,3
tradesmen,1
professes,2
medicine,6
fairier,1
groom,4
sack,3
brandy,2
strongbeer,1
rub,6
directions,3
chirurgery,2
pretenders,1
farriering,1
cowleeching,1
ignorant,4
mort,2
peash,1
pig,4
litterd,1
farroaw,1
tuss,4
hush,3
multiparous,1
bisuicous,1
clovenhoofed,1
farrowed,1
bi,3
sulcous,1
animals,17
carryd,1
litter,1
farroawd,1
fart,3
renoa,1
offend,7
suckling,5
gun,6
muzzle,2
burst,7
breech,1
flashes,4
passion,36
farted,1
confidered,3
comparative,2
analoger,1
fartheft,1
cient,1
orthography,1
nearer,6
further,24
furtheft,2
foarther,2
fortheft,1
fon,5
punter,1
confounded,6
books,13
beyond,18
moreover,2
pared,1
required,4
contented,2
fashions,6
looking,7
titude,1
fates,9
allow,9
fix,23
golden,22
bough,4
afn,5
ance,3
furtherance,4
fur,25
ther,7
encouragement,3
promotion,3
foundation,15
fartherance,1
aschams,5
schoolmaster,5
farthermore,2
furthermore,2
boughs,3
surpass,2
promote,2
advance,10
farthered,1
dedicat,8
farthe,1
adu,2
furths,1
remotest,3
withal,6
farths,1
perfection,6
farthing,7
peoroalinx,1
peopen,2
fourth,12
smallest,2
denomination,3
fraction,3
cockers,2
toil,11
copper,3
parish,2
churchwardens,2
halfpence,1
hyperbolical,1
sarthing,1
proverbial,2
builds,3
structure,5
ale,2
ety,1
mology,1
determine,9
vertu,1
garde,1
vert,5
sig,2
nifies,1
hoop,3
circles,6
whalebone,1
petticoat,3
circumference,5
coats,6
caps,2
rings,4
ruffs,2
cuffs,1
farthingales,1
farthingale,3
arthur,1
hall,2
farthingal,1
portends,1
appeared,3
monarchy,3
fustian,5
commode,1
topknot,1
ruff,1
farthingsworth,1
customers,1
sell,10
afarthings,1
fasces,2
suls,1
duke,17
beheld,9
scipio,2
disdain,8
carthage,1
ruind,1
shook,5
aloft,9
fright,12
fascia,3
fillet,6
bandage,5
fasciated,1
fillets,2
tied,7
fasci,1
ner,4
binding,3
diseased,2
especial,1
fasciation,1
wor,2
thies,1
commended,3
seman,2
fascinate,3
fascino,1
bewitch,2
enchant,1
influence,9
baco,1
fascinating,1
allows,1
liberty,27
consideration,5
fascination,4
bewitching,2
enchantment,3
unseen,3
inexplicable,1
crafty,1
fashion,29
induce,4
rags,5
ugly,4
secure,13
bewitchery,1
operate,2
account,12
fascine,1
faggot,1
military,4
pontoons,1
faggots,1
fascinous,2
fascinum,1
acting,4
witchcraft,1
discuss,2
refer,1
experiment,2
harvey,7
consumptions,5
fagon,4
pretend,10
grieved,1
solemnities,2
churches,5
stateliness,2
costliness,1
altered,2
xe2x80x94i,2
charges,3
lookingglass,1
score,9
fashioans,1
adorn,18
righteous,2
perforce,2
checks,4
rebukes,1
windsoar,3
pluck,2
casca,2
sleeve,1
sour,4
commissioners,1
pulled,2
defaced,1
unseasonable,2
unseasoned,1
hostility,1
hayw,2
operating,1
ornaments,4
heres,6
note,11
chain,7
weighs,1
carat,1
finenes,3
chargeful,1
zelmane,3
admiration,2
asking,3
arcadia,1
valorous,1
sidn,3
acknow,1
ledged,1
satisfy,3
reconciled,4
imitated,2
precedent,1
sorrow,11
royally,1
deeply,4
approbation,4
accommodates,1
innoacent,1
diversions,1
panegyricks,1
bestowed,4
grosy,1
belie,1
blossom,4
peevish,7
boy,18
1o,4
possest,2
glanders,1
infected,2
windgalls,1
taming,8
fasition,1
faa7onner,1
reasons,6
jus,2
jab,1
graves,3
generations,2
fashioaned,1
swallow,7
rib,1
formxe2x80x99d,1
sex,9
inability,1
fashioan,1
simple,13
ope,5
rations,2
designd,5
maker,5
brute,2
miracles,5
invent,6
blackm,5
creat,3
employs,2
hammer,5
trinket,1
adorns,2
modern,7
artists,1
owd,2
adapt,1
accommodate,4
fashioned,3
im,8
ne,17
yourselves,1
thereto,3
occasion,12
towrds,1
heavy,9
cardinal,1
sh,7
disdained,1
carriage,10
rob,3
prescribed,3
parcel,1
plate,4
sells,2
hion,2
approved,4
modish,2
gallantry,1
principles,8
useful,4
nobling,1
fashionable,5
glan,1
doctrine,9
roagers,4
prevailing,2
bentley,6
robes,5
deck,8
pendants,2
pearls,2
host,8
guest,7
outstretchd,1
grasps,2
welcome,3
smiles,4
sighing,2
troilus,7
croassida,4
nobility,4
blen,1
fossionable,1
kiin,1
ele,1
gance,1
fashionablenes,1
tirewomans,1
zoan,2
instructed,2
joa,5
fashionably,2
fashioanable,1
formable,1
dully,5
sofashionably,1
genteelly,2
duelled,2
fluxed,1
hionist,1
follower,4
fop,7
coxcomb,4
fastan,1
gothick,4
abstain,4
paerzan,1
drink,34
meats,4
breads,1
drinks,4
enable,1
atlantii,2
mortify,3
abstinence,5
thoufosoaft,1
anoint,1
wash,5
mat,10
shewd,2
cymbelin,1
fasts,1
today,8
dine,2
ixe2x80x99ve,2
passd,2
woody,2
maze,7
nortasted,1
impute,1
count,6
forefathers,7
herbs,8
roots,7
permitted,1
dressed,4
shes,5
unkindly,2
refusxe2x80x99d,1
qne,1
glance,1
soaft,5
tyran,2
mortification,3
humiliation,2
afflicting,1
souls,21
atterburyxe2x80x99s,2
prayrs,3
fois,1
restrain,4
taught,19
flow,31
paert,1
immoveable,2
setteth,1
lxv,2
door,8
foretold,5
dangers,7
adversities,1
israels,2
roag,5
impregnable,2
infested,1
outlaws,1
lurking,2
foplaces,1
oaften,2
1xcc1,1
lodronius,1
driven,10
marsh,4
sore,7
mud,10
ut,4
termost,1
yielded,4
boat,10
tugs,1
thats,9
soft,40
seal,7
newfangled,1
stant,1
everything,1
fearful,20
speedy,7
goeth,7
prospereth,1
ezra,3
skill,16
slow,13
sofas,1
groweth,6
fo,6
stain,2
mislead,1
loas,1
uncertain,14
variable,4
inconstant,2
ceitful,1
hiding,1
hidden,5
richness,1
chear,2
task,7
bewray,1
foa,15
looase,1
livelong,1
almighty,10
lf,3
cohered,1
conflict,1
atoms,8
separated,4
vicissi,1
tude,2
consociating,1
condense,1
planets,1
bentleyxe2x80x99s,3
sermoans,7
firmly,10
immoveably,3
eind,1
foss,3
theirs,4
haply,4
judgxe2x80x99d,3
barbarosxc5x82a,1
fourteen,7
galleys,1
tack,2
lings,1
oars,5
castle,7
knoalless,1
siloas,1
flowd,2
oracle,2
amiltons,2
flowry,9
midst,6
deathless,1
finiling,2
tyr,2
fost,6
resides,1
incessant,1
rolls,5
tides,3
palace,6
inquire,2
foass,3
dwells,2
honourd,1
martyrking,1
weeps,1
oncefeard,1
edward,6
sleeps,4
swiftly,5
nimbly,4
canst,8
embrud,1
daniel,8
heaviest,1
swiftest,1
clocks,2
fastest,1
tried,5
occa,1
praci,3
mantle,3
fastening,1
reared,2
tabernacle,1
fastened,4
sockets,1
fastenxe2x80x99d,3
clusium,1
osinius,1
cement,1
link,2
magnetick,1
faslen,2
fundred,1
seacoast,1
india,4
flies,35
wigar,1
affix,1
conjoin,1
whig,2
tory,4
pressed,4
successions,2
ened,1
examiner,4
stamp,1
impress,2
confirm,4
oppressors,2
changed,6
scene,7
combated,1
aslen,1
disguise,3
foasxc5x82en,1
thrust,3
suf,2
fered,2
approach,10
paucity,3
lizards,1
fishes,10
leech,1
foaylend,1
bellowd,1
hed,3
misleads,2
misreporting,1
comparisons,1
locxc5x82e,1
ener,1
flyen,1
rer,4
foas,4
abstains,1
ains,2
handed,4
closefited,1
fashanded,1
dowry,2
princess,3
cathari,1
ba,2
jis,1
1d10sity,1
fossidiots,1
lisdainfulness,1
temptuousness,1
soavist,1
fastixe2x80x99dious,1
fastidiosis,1
foaidje,1
faslidi,1
disdainful,2
squeamish,2
delicate,6
fyl,1
heavily,1
collection,2
fasidious,2
commission,3
censure,8
condemn,4
bjohns,2
fastidious,1
niceness,1
cured,6
kindnesses,2
fostidious,1
southxe2x80x99s,1
id,9
lously,1
disdainfully,2
temptuously,1
squeamishly,1
foassidios,1
cluding,1
garniture,1
knees,6
elbows,1
furniture,9
fastigixe2x80x99ated,1
fastigiatus,1
roofed,2
nar,2
rowed,1
top,25
faslingday,1
extra,1
devotion,12
alms,4
taylorxe2x80x99s,3
tn,1
distaste,2
forwardness,5
fastnes,1
ended,3
britain,4
security,5
cleared,1
fashes,2
british,4
agricola,1
fastness,1
prevaild,1
chace,5
adversary,2
aware,1
entrenches,1
flyines,1
artillery,3
wattxe2x80x99s,1
closeness,1
conciseness,2
diffusion,1
stile,4
grossness,3
soaftnes,1
demosthenes,1
aschamxe2x80x99s,1
scoaoolmaster,1
fastuous,1
fastu,1
sus,3
sylueuxse,1
paet,1
fullfed,3
plump,13
fleshy,14
backs,4
windsor,4
fattest,1
ives,2
hindsor,1
appoint,2
smooth,14
lasirange,2
constitutions,3
strongest,2
forty,9
footsoldiers,1
heavnly,6
evergrovling,1
wealthy,4
allured,1
contemplation,1
equity,1
promising,1
liti,1
gious,1
contentions,2
flowing,20
fees,5
benefice,1
abounds,1
revenues,2
expend,1
delicacies,2
eating,5
drinking,5
ayliffs,2
parergon,6
sulphurcous,1
depo,1
sited,2
cells,6
membrana,2
adiposa,2
innu,1
merable,1
vessels,11
forehead,10
eyelids,2
upper,17
yard,2
scrotum,1
vesicles,1
thick,25
flat,47
lax,4
melted,11
pinguedo,1
brittle,6
sebum,1
suet,1
tallow,2
reckon,3
marrow,1
bones,22
incy,1
ointment,1
strangest,1
moss,3
skull,3
unburied,2
fats,7
gencra,1
ons,2
998,1
membrane,3
separates,2
aliment,4
redundant,2
huthnot,1
diments,1
paez,1
watte,1
var,1
serment,3
soaked,1
overflow,2
joel,1
flagging,5
floors,2
cisterns,1
tan,1
ners,1
codward,1
foyls,1
nounj,5
fatten,6
abundant,2
villany,5
tit,4
andr,3
fatted,1
region,4
kites,1
offal,1
wars,12
devour,5
desription,1
iorld,4
caribbees,1
wont,10
geld,2
falted,1
pasturage,2
arbuthnit,1
fleshed,1
repaid,1
frankd,3
fitting,10
beast,16
fatting,1
slaughter,6
ox,5
fatalis,1
causing,7
endowxe2x80x99d,1
phrygian,3
latian,2
rutilian,1
palsy,1
dangerous,10
seizeth,1
breathing,3
inevitable,4
troubled,7
tillotsoans,1
rebels,5
circled,1
orb,10
dreamt,2
prosper,1
destind,2
abodes,1
anchises,2
prophecyxe2x80x99d,1
zn,7
bvii,2
fatalist,1
maintains,1
invincible,5
fataliss,1
isatts,1
fatality,5
fatalite,1
predestination,1
predetermined,3
preordination,1
invincibly,1
succession,4
stoicks,1
fixed,19
unalterable,1
fity,2
emergent,1
inherent,1
decree,4
dissenting,1
vogue,1
precaution,1
lxe2x80x99estranges,6
hazardous,1
vent,6
fortynine,1
cightyone,1
sixtythree,1
bro,2
ally,1
mortally,1
destructively,1
transparent,3
selfenamourd,1
gazd,1
fatally,1
procession,5
funeral,11
fataly,2
flames,12
martyrs,2
auren,3
deter,3
illhat,1
casually,3
rence,2
mechanically,1
sensible,12
bentleys,13
fataln,1
fatum,1
lcitiny,1
successive,3
neceility,1
sitcoa,1
brave,10
fortunate,4
struggle,5
childhood,2
watchfulfate,1
oersees,1
random,2
wilful,2
guides,4
shaft,8
suffolk,1
crownd,11
adjoining,5
abbey,1
feeds,9
famishd,1
lingring,2
chose,6
longest,1
wasting,2
abate,2
whizzing,1
antinous,1
mules,1
sumpters,1
decreed,1
fled,14
drivn,3
futed,1
vulcanian,1
fated,2
steel,15
stygian,8
suspended,4
endued,3
aukward,3
oddly,2
faird,1
polly,1
related,2
invested,3
determination,4
peculiar,10
scope,2
paesen,1
aaher,1
persian,4
begotten,2
notion,8
superinduced,1
refers,1
contributed,1
bensalem,1
speaketh,2
mother,13
adhere,1
pa,10
ancestor,4
abraham,2
appellation,4
accounted,6
cunning,9
prognosti,1
cating,1
epsom,1
lawyer,4
answered,4
reverend,2
accompanied,3
bishops,2
jubal,1
harp,3
organ,5
ecclesiastical,2
centuries,2
mcn,1
magnify,1
infallible,2
answers,1
stilingfiert,1
paternal,5
tenderness,10
xxix,4
pharaoh,2
confessor,2
particularly,4
jesuit,1
apparel,7
gait,3
surely,6
convent,2
exemplary,1
usual,14
affliction,4
eminent,6
confessors,1
votary,1
opportunity,4
cf,3
confesting,1
juker,1
senator,3
alban,1
fithers,1
glorics,1
majestick,1
loaydens,1
pirgil,1
adorable,1
trinity,2
esteemed,4
mcat,1
obedience,9
compellation,3
merciful,2
erinlaw,1
fatherinlaw,2
equipage,2
547,1
adopt,2
ay,11
stronger,6
fatherd,5
husbanded,1
portable,1
childed,1
writ,10
swist,1
production,4
productions,4
magical,1
relations,2
comprehend,3
fathered,2
qualities,9
sugar,8
frrours,2
doctors,2
latest,1
fatherhoods,1
trent,3
imperiously,1
obtruded,1
fatherhooad,1
fatherly,5
desti,1
tute,1
afflict,1
widow,8
fatherles,4
unmoand,1
dolours,2
unwept,1
countysessions,1
517,1
fatherliness,1
parental,1
protecting,1
shakespecre,1
describes,1
owe,4
monarch,5
suffering,10
subjects,14
fxc3x85therly,1
displeasd,1
execrable,2
aspire,4
brethren,3
fathom,9
faeem,1
yards,1
space,22
expansion,2
finger,19
stature,1
named,7
depth,4
fathonline,1
dive,1
futhamline,1
touch,25
reach,7
penetration,2
contrivance,4
othello,13
hox1,1
encompass,1
encircling,1
fath,3
ambitious,10
drydoans,1
respect,15
heights,1
fatham,2
depths,5
flights,4
clafficks,1
fathoms,1
penetrate,2
cannoat,1
hoxless,1
embrated,1
counters,1
proportioan,1
infinite,9
buckle,1
les,2
spans,1
speares,5
oilus,1
crescoat,1
ipical,1
satidicus,1
satidique,1
phetick,1
fasidica,1
unfortunate,4
ff,5
satiser,1
structive,1
farigable,1
susceptible,2
fatigate,2
fatigue,4
exhaust,3
oppress,3
laffitude,1
din,1
straight,8
doubled,4
requickend,1
fasoatoa,1
coriolants,1
fatigoa,2
honours,12
endured,1
fatigues,2
purchased,4
farigue,1
harrass,3
struggles,1
fatkidney,1
kidney,1
proach,1
fatkidneyed,1
brawling,1
ling,4
calf,2
fatling,1
fatness,8
encomium,1
fatner,1
arbuthn,9
scribl,2
rode,4
loathsome,4
gluttony,1
deformed,2
belly,7
upblown,1
fatniss,1
swollen,1
eyen,1
una9tuous,6
greasy,4
gather,4
nitrous,3
355,1
oleaginousness,1
sliminess,1
heaviness,3
metais,1
pitch,6
fruits,19
arbuth,7
fertility,10
fruitfulness,7
dew,14
carth,1
staid,4
unmoist,1
glebe,1
vapours,13
dews,2
showers,3
sermoni,3
bloodletting,1
increaseth,2
digestion,4
fatteneth,1
creaseth,1
aught,5
hitherto,5
withstood,1
hostile,4
grosly,3
increase,11
obscene,1
orontes,1
conveys,2
tybers,1
shores,9
fitten,1
whores,1
fasti,1
pampered,1
villains,2
otway,1
apollo,2
checkd,1
fattning,1
reed,2
tilld,1
numxe2x80x99rous,2
thrifty,1
housewife,2
fattenxe2x80x99d,1
enjoyd,1
dregs,6
livd,7
longdescending,1
progeny,1
tygers,6
lib,1
londinienstbr,1
wolves,4
breed,8
whale,1
dolphin,1
mead,3
element,8
exchange,5
thriving,1
coaurs,1
fatuous,3
fatuus,1
stupid,6
hile,1
fatuoaus,2
extravagants,1
dose,1
z,8
illusory,2
alluding,2
igni,1
combustible,5
meteors,5
birth,10
farvity,1
stuita9,1
argued,1
fatuity,2
bind,10
quest,3
symptoms,5
madness,16
oan,13
faxe2x80x99rwitt,1
fatwitted,1
unbot,1
toning,1
sleeping,1
benches,2
forgotten,7
sharoas,1
fatty,4
oleaginous,1
partaking,4
cloud,10
sticketh,1
faster,2
preyeth,1
gourd,2
cucumber,1
approaching,8
olive,1
resentment,4
tendrils,1
creep,2
diverse,2
detesting,1
contaampt,1
muriatick,1
scurvy,3
saline,2
spittle,2
lixivial,1
urine,3
atop,2
faxe2x80x99uce,1
faust,1
fauces,1
pipe,14
inserted,1
stopped,1
peg,3
spigot,1
improperly,5
foset,1
wholesome,3
forenoon,1
orangewife,1
foasetseller,1
adjourned,1
controversy,4
threepence,1
faucet,2
direct,9
butler,1
fauchion,2
orderd,1
stately,6
tomb,3
seamans,1
oar,16
f4upei,1
palm,7
favillous,2
favilla,1
consisting,17
ashes,11
foretelling,1
strangers,9
fungous,2
particles,14
wicks,1
candle,3
signifieth,2
moist,7
hindering,1
avolation,1
faulcon,2
ry,10
nry,1
faut,1
faute,1
founded,6
versation,1
suppressed,2
jection,1
proaphet,1
chuseth,1
gressing,1
hooaker,5
distina,1
stillingfect,3
conceives,3
contracts,2
actual,5
expect,6
writing,6
morals,2
criticism,5
desirous,3
innocently,1
sault,1
indi,1
pensible,1
ash,1
stanza,1
teems,1
poxc5x82e,1
thrumcapd,1
sugartongs,1
spoons,1
enmity,2
defect,6
absence,5
tes,2
forfault,1
fid,3
straw,6
brick,5
beiten,1
puzzle,2
enquirer,1
lt,3
eclogues,1
minding,2
faulteth,1
spessoar,1
fau,1
accuse,2
humbleness,1
offender,3
mits,1
faulter,2
finder,4
censurer,2
jector,1
faultily,1
faulty,10
defectively,1
badness,1
vitiousness,1
knowing,10
faulti,1
tokens,2
fawn,13
hunters,3
eschewed,1
delinquency,1
offences,1
thesaulti,1
nes,4
heretofore,2
proafcoa,1
faultless,3
pletely,1
fins,13
faultles,1
durst,5
deface,1
whoever,2
fautis,1
blameable,1
criminal,5
sinces,1
unsightly,1
sufferings,5
debasd,1
erroneous,1
perpetuity,1
namely,3
pastors,1
multi,1
requiring,2
deacons,1
urging,1
mutable,2
layelders,1
defective,4
helmet,3
parker,1
stricken,1
sently,1
saveo,1
support,15
propitious,7
silverwinged,2
felicities,2
clarion,3
heir,6
muscarol,2
spoaser,1
selfsame,6
armd,9
troy,7
tamora,1
goths,2
hiory,1
495,1
fortoane,1
favoured,6
surrendered,2
knolleys,2
turki,1
callxe2x80x99d,1
skies,12
distinguishd,1
deities,3
conveniences,1
favoaur,2
approaches,3
ishig,1
resemble,7
porter,2
owned,1
favoaured,1
conduce,1
contribute,5
favor,1
favetr,1
pleasd,7
samuel,2
frvoir,1
eccl,2
navy,4
deserving,2
charity,10
aurengzebe,3
engaged,1
defence,18
vindication,1
pleasures,5
punishments,4
importance,6
distributed,2
favourites,5
lenity,3
mitigation,1
rigorous,1
gulliv,1
7av,1
xe2x80x94give,1
forgot,6
twere,5
inquird,1
cat,8
thern,1
reynard,1
chanticleer,1
wondxe2x80x99rous,4
chiefly,8
ordaind,4
lovesuit,1
theyll,1
beloved,6
glove,2
ribband,2
swordarm,1
conceive,5
wearing,2
mistresss,1
436,1
token,4
fluellen,2
stick,13
cap,3
alanson,1
pluckd,2
helm,3
pryden,4
laying,5
sluttishness,1
disseat,1
usurped,1
frce,2
tart,1
tidings,3
ant,21
sometime,2
cry,10
behaviour,6
compensate,1
pulchritude,1
fave,1
urable,1
favorable,2
favorabilis,1
plantagenet,1
gracious,4
lend,4
requests,1
palliative,1
averse,5
tyrants,9
conducive,2
contributing,2
multiplied,2
climate,2
favoaurable,2
timple,1
officers,8
levies,4
featured,2
obsoletc,1
centred,1
azure,3
nignity,1
ably,1
favourably,4
fincerely,1
constrained,2
sheweth,3
isoasd,1
absalom,1
inclined,4
participial,8
regarded,7
traveller,3
stray,6
xe2x80x98always,1
conjoincil,1
sucking,3
poisonous,1
dugs,4
sundry,1
illfavoured,1
emly,1
favourer,6
regards,1
wellwisher,2
irreligious,2
favoaurers,1
herein,1
seampt,2
conjure,2
solicit,1
reputed,1
favourers,2
magick,2
profest,1
bit,7
rel,2
favourite,6
favori,1
favorite,1
favrita,1
ital,2
pas,3
sages,2
262,1
persuasive,1
sage,2
experience,7
favoarite,2
chosen,6
companion,9
superiour,7
wretch,9
thessalian,1
pursued,2
cruelly,2
advancd,2
steal,5
plashed,1
bower,3
honeysuckles,1
ripend,2
forbid,20
vigilant,1
jealous,8
vourite,1
waining,1
satiety,4
jotton,1
favoarites,1
owes,2
forgetful,8
favov,1
unfavoured,1
tronage,1
unfavouring,1
unpropitious,1
favourles,1
fausen,2
eel,2
waves,7
wave,8
sprung,4
shole,2
chapmans,7
iliads,5
faussebraye,1
mount,5
erected,6
rampart,1
vanced,2
ruins,2
cannons,1
fautor,2
fauteur,1
countc,1
nancer,1
supporter,1
addict,1
fend,6
johnson,7
lucrine,2
fautors,1
instance,3
joodward,3
fautr,1
fautrix,1
fautrice,1
minervas,1
fautress,1
chatmans,1
soutress,1
hiberty,1
politc,1
tbr,2
sa3on,1
infans,1
hind,6
fresh,42
sonnets,3
buck,2
pricket,1
loast,3
colt,3
759,1
spreads,3
contrac,1
frisking,5
fawned,1
ledge,4
holding,6
corioli,2
fawning,5
kissd,1
feet,44
lickd,2
lily,3
wrongd,2
weet,1
adore,4
leeks,1
garlick,3
servilely,2
forbear,13
frowns,5
patron,6
fawnd,1
cringd,1
adord,1
heavns,6
awful,5
ailtoans,1
ancus,2
proudly,4
dextrous,3
craving,1
scape,3
fawns,1
pays,2
courtship,2
softness,4
appella,1
fawners,1
304,1
faw,2
ningly,2
cringing,2
faxed,2
fax,6
hairy,2
solete,1
comet,2
star,10
stella,1
crinita,1
cometa,1
yellowskirted,1
nightsteeds,1
moonlovd,1
sylphs,1
sylphids,1
foi,2
hey,1
haviour,1
garres,1
missay,1
pastorals,5
fea,7
gooseberry,1
feague,1
gower,2
uses,9
frige,1
foagen,1
sweep,5
ken,1
strike,17
whip,6
chastise,5
slutter,1
officiously,1
fealt,1
pledge,4
lasting,6
fealty,3
newmade,1
pledges,2
falty,1
disobeying,1
supremacy,1
hehold,1
theefally,1
subjection,5
withdraw,5
disturb,5
conjugal,1
spearan,2
sax,4
vaer,1
dut,3
dread,12
painful,5
apprehension,5
uneasiness,1
befalus,1
scar,1
safe,5
shrowd,1
q,6
deprivd,2
wishing,1
excited,1
provide,8
awe,6
solicitude,1
courageous,1
unmatchable,1
caesars,3
becomes,13
oerpowerd,1
cleop,4
isaac,1
scare,2
fleeth,1
pit,2
snare,4
js,3
xxiv,2
roena,1
charisia,1
linked,1
ffar,1
xe2x80x94then,3
oppresseth,1
frared,1
beauties,4
terrify,4
feared,3
spaniards,4
landing,1
burning,23
dwellings,3
harm,3
scarecrow,1
meas,6
hatches,1
hideous,3
safer,1
harms,1
harmd,1
anythink,1
outweighs,1
criolan,1
greedy,4
debating,1
billows,7
diffrent,2
struggling,5
albions,1
williams,2
marys,1
mourn,5
ful,22
timid,1
davie,1
heroine,2
cassandra,1
reverenced,1
holiness,2
terrible,7
frightful,7
impressing,1
schoolm,1
monsters,6
maintained,2
farful,1
canaan,1
concerneth,1
pattern,1
torment,2
amazement,3
inhabits,2
31,6
thunders,2
lightnings,2
earthquakes,4
kaleigh,1
revenge,9
sinners,1
inflicted,2
fexe2x80x99arfully,1
thisbe,1
fearfully,2
oxe2x80x99ertrip,1
shadow,7
sha,4
sp,3
terribly,1
cliff,1
bending,12
confined,6
fearfulness,3
timidity,2
ls,1
credible,2
acknowledgment,2
worthiness,4
professed,3
bv,2
despised,2
compliances,1
fenders,1
fearlesly,1
fearls,1
astonishment,1
stu,2
pid,1
fearesy,1
formidable,5
perils,2
sness,1
fearies,1
exemption,6
intrepidity,1
instances,4
fearlessnes,1
fexe2x80x98ar,1
intrepid,2
cou,2
rageous,1
feares,1
walked,2
flaming,14
fearless,2
encompassd,1
answerd,3
distinguishing,3
charaampier,1
feas,1
lity,6
feasible,3
pracicable,1
dubiosities,1
tainties,1
possibilities,5
feasibilities,1
ownxe2x80x99s,1
faisible,1
practicable,2
conclude,3
feasibles,1
glanvilles,1
advised,6
manded,2
feasibly,1
practicably,1
fesse,2
feum,1
entertainment,5
gap,1
pharaohs,1
birthday,1
ser,2
xl,1
ordainxe2x80x99d,2
bowr,3
ascended,1
seats,3
anniversary,1
rejoicing,4
crispian,1
shaks,1
griping,1
dishes,2
doaoa,1
feasied,1
pamper,2
smell,22
feasted,1
feaster,1
feaff,1
deliciously,1
feasiers,1
