word,count
james,2
1611,1
ge,13
edward,8
crossed,1
reform,5
advised,2
direa9t,3
gentlemen,15
abilities,5
entitling,1
cler,1
gy,1
baronets,1
fundry,2
retain,5
baros,1
baronnie,1
beojny,1
lordship,1
fles,1
temporal,2
245,1
exoa,1
equilibrium,1
contents,3
variable,1
barosioape,1
aroauth,1
barra,2
louraca1n,1
barracan,1
camelot,1
barrack,1
sharracca,1
cabins,1
fishermen,4
lodges,2
camp,5
lodge,5
barrator,4
barat,1
barateur,1
wrangler,2
encourager,1
suits,3
reflect,2
nic,1
stirrer,1
quarrels,4
hiffery,1
barratry,1
blank,23
gainst,7
hidilras,2
barrel,22
bari,1
knocked,2
finger,4
diapason,1
hisxc5x82ory,1
186,3
approach,9
fears,12
broach,8
poasas,1
liquids,3
gallons,9
ale,8
vinegar,2
essex,3
butter,30
coantains,1
hoa,5
ath,1
classtext3,1
fix,12
suffolk,1
fifty,10
berrings,1
holding,5
limiting,1
rents,3
tenants,3
barrels,1
gun,11
perfectly,3
bored,6
breech,8
bullet,5
exactly,3
fuck,3
gently,13
forcibly,3
hazard,2
digly,3
cylinder,2
accommodated,1
drill,1
moaxons,2
mechanical,12
exercises,15
cavity,7
tympanum,4
fine,29
membrane,5
preservation,1
beforehand,9
barrelled,1
necded,1
sow,3
pond,4
531,1
barrelbellied,1
dundoa,1
noises,1
lofty,13
neckd,1
unsruitful,1
prolifick,3
plied,2
haild,1
fruitless,4
gripe,2
succeeding,6
cattle,17
deuter,1
14,18
unfruitful,2
fertile,3
sterile,1
naught,3
19,11
telemachus,1
exalting,1
confesses,1
excursion,2
wilds,2
larren,1
blazing,4
wonder,10
anew,2
thomsoans,9
copious,2
scanty,4
schemes,1
hints,2
fruitful,8
unmeaning,1
uninventive,1
spectators,3
barrenly,1
unfruitfully,1
barrenness,6
offspring,6
procreation,1
prayd,1
wedlock,5
agonisxc5x82es,4
350,1
mentiond,1
wilful,6
barrennes,1
cuts,3
unfruitfulness,1
sterility,1
infertility,1
diversity,3
fertility,2
alienations,1
invention,3
adventures,2
ulysses,3
imitated,2
Æneis,1
argued,1
total,3
importunity,1
adversaries,4
constrained,2
longer,28
dwell,14
require,10
theology,1
aridity,1
emotion,1
sensibility,2
fervent,2
larreires,1
wo,3
epimedium,1
sustaining,2
shaped,18
petals,5
pod,5
cell,3
valves,2
contained,7
41illar,1
barrful,1
obstructions,1
ful,8
strife,4
whoeer,2
woo,3
tw,2
arricad,1
starricadoa,1
coarth,1
waggons,2
cff,1
obstruction,4
oi,2
barricade,2
annoy,3
absolutely,4
currents,3
physicoteoloagy,1
barricape,1
sharricader,1
panage,1
vulcano,1
continually,5
discharging,1
barricaded,2
imprisoned,1
bowels,15
occasion,13
frequent,8
calami,1
tics,1
oodwards,1
histoary,2
sounds,7
trampling,1
mixt,6
hurry,4
barricades,1
street,8
entangled,4
lengthend,1
team,3
barrig,1
apo,1
sharricada,1
spanj,1
access,4
inner,5
fortified,4
clean,8
rampier,1
harri,2
cada,1
iar,1
barricado,2
fortify,2
dismal,6
gates,8
barricadoad,1
entered,9
obliterated,1
intelleamptual,2
harvey,8
consumptions,5
barrier,7
sharriere,1
pronounced,9
accent,4
syllable,4
entrenchment,1
flows,4
around,15
realm,6
frontiers,1
coun,4
obligation,6
guarantee,1
yourself,9
unpassable,1
justs,1
tourneys,1
barriers,2
glories,2
chariots,1
challengers,1
entries,1
prisners,2
larrier,1
captives,1
freed,3
armd,4
falles,6
boundary,4
wave,8
whateer,3
cadmus,2
belong,5
muse,10
oedipus,2
statius,3
instina9t,1
varies,1
groveling,1
swine,10
compard,1
reasning,1
elephant,2
nice,7
seprate,1
esly,1
barrister,1
clients,2
advocate,3
licentiate,1
barrisoaers,1
usu,4
ally,5
denominated,2
obliged,12
study,11
eight,20
fewer,2
barriiers,2
pleaders,2
distinguish,5
benchers,4
readers,3
council,7
admitted,4
barrow,8
benepe,1
moved,7
handles,1
wheelbarrow,1
pushes,1
raising,7
wheel,9
lived,5
larroaw,1
butchers,3
oftal,1
thrown,9
thames,3
serry,1
iives,4
hindsoar,1
barrows,1
stocking,1
miry,2
trace,6
berg,3
grease,3
hogs,2
fig,4
nifies,3
grove,7
beamye,1
saxons,3
gilsoans,2
hillock,1
becn,3
buried,6
barter,10
laratoar,1
traffick,5
arat,1
craft,2
fraud,3
exchanging,1
commo,1
dity,1
opposition,9
purchasing,2
scornd,2
hoarter,1
quarter,6
judioaras,1
fore,22
wixc5x82xc5x82ing,1
neighbour,8
sa,2
roaoa,2
excharge,1
cse,1
foa,8
exchangd,1
ransomd,1
baser,3
contempt,27
barterd,1
wilt,8
dispose,4
citate,1
prioar,5
truck,2
indians,2
particle,20
ven,6
methinks,6
bartered,1
plums,2
rotted,2
week,2
eating,5
aabt,8
traf,1
ficking,1
gi,2
abound,5
williers,6
corrupteth,1
lau,1
dable,1
fairest,9
feltou,1
classicks,3
barterer,1
bartery,2
camdens,7
bartram,1
pellitory,2
barton,1
demesne,1
manour,2
outhouses,1
baso,1
laxo,1
basis,13
xc2xa3zooa,1
harvest,3
plumb,3
bos,1
date,5
plumbs,1
pyreicus,1
counterfeiting,2
earthen,5
pitchers,1
scullery,1
whereupon,2
surnamed,1
rupographus,1
spirit,32
disingenuous,1
illiberal,1
ungenerous,1
sentiment,2
perfections,2
unnoble,1
excesses,2
passion,16
suspect,3
philosopher,3
prac,1
tised,1
degenerate,3
hoped,1
abject,5
routs,1
reverend,10
noble,31
sue,2
denied,2
timon,11
sam,9
insurrections,1
furious,7
beginnings,4
alone,24
celestial,5
race,19
nd,6
commits,2
baseborn,1
bastard,7
wherefore,6
dimensions,2
compact,1
honest,11
madams,1
metals,6
metal,19
alloy,1
laser,2
founds,3
bass,6
comparative,3
further,11
178,1
basebors,1
baseloarn,1
ecourt,1
leads,11
bascourt,1
attend,12
baseminded,1
spirited,1
signifieth,2
seemeth,4
basminded,1
hearted,1
coward,11
nidget,1
baseviol,2
viol,2
concerts,2
grin,1
basviol,1
174,1
sbas,1
boss,5
soan,4
sp,10
74,1
towrd,2
dreadful,19
summit,2
beetles,5
firm,10
dorick,1
corinthian,1
polishd,1
marble,5
firmly,3
bases,6
pedestal,2
statue,3
advancement,1
patron,5
flocks,7
ram,4
broomes,6
housings,1
phalantus,1
caparison,1
embroidered,2
broad,55
cone,3
stockings,3
eer,3
gauntlet,1
blunt,22
truncheon,2
defyxe2x80x99d,1
racers,1
tilters,1
eld,2
appointed,9
expecting,2
receive,25
starting,1
wirg,6
sharpend,1
trebles,2
squeak,1
macf,1
rustick,8
bays,11
striplings,2
slaughter,4
basier,1
embase,1
valu,1
admixture,1
meaner,4
refined,2
brass,28
tin,8
fined,2
849,1
ely,1
dishonourably,1
losely,1
flatterers,1
lieutenant,1
basily,2
pas,6
sage,3
demanded,3
vows,10
stain,7
basey,1
inglorious,1
mitylene,1
brethren,5
galliot,1
eness,1
vileness,2
sordid,1
basenoas,2
expel,1
spes,1
hymn,3
loave,2
basinoas,1
ript,1
spirits,16
basines,1
distrust,1
unjust,2
aaroang,1
alleged,1
fraudulent,1
obtaining,1
executing,1
tent,3
coined,2
brand,18
boaspenser,1
deepness,1
measured,2
proportion,5
percussed,1
basings,1
trebleness,1
tones,3
contemplation,4
hisloay,1
bash,1
ashamed,3
confounded,4
bashd,1
guyons,1
scornful,4
eyeglance,1
bashaw,2
basa,1
viceroy,1
province,7
expedition,3
persia,1
straits,1
apophthegms,3
hful,1
imagines,5
minshew,2
verbagsen,1
astonishment,1
32k,1
finds,10
schius,1
shamefaced,1
tempted,3
shewxe2x80x99d,1
sincerity,1
comely,3
sheepish,1
vitiously,1
bassal,1
prompt,3
tempoaff,2
authour,10
anxious,3
lashful,1
attempt,7
write,15
cautiously,1
obscure,15
drummer,2
prologue,4
hfully,1
basoaftl,1
timorously,1
modestly,1
hfulness,1
shewn,3
philoclea,1
mused,1
thread,10
whereof,12
sang,1
harmony,2
bashfulness,4
adorn,19
bequeathed,2
kinsman,2
il,3
ocymum,1
crest,9
notched,1
curled,3
become,48
basil,6
lesser,7
narrow,20
serrated,1
bushbasil,1
plants,30
bed,91
august,4
perfect,11
prescribed,1
medi,4
cine,2
fourth,8
esteemed,11
beauty,52
angle,10
joiners,3
tanned,1
diff,4
grind,1
chisels,1
chissels,1
losed,1
foxons,1
ilic,1
3222,1
preeminence,2
attributed,2
medicines,5
ampuincy,1
basilical,1
basilica,1
basilic,1
basilick,5
aneurisms,3
lick,3
humeral,1
artery,2
basadlique,1
327izz,1
ranges,3
isles,1
basilicks,1
palaces,1
converted,3
lastly,1
magnificent,3
basilico,1
32221x,1
tetra,1
pharmacon,1
quincy,5
pledget,1
basili,1
licon,1
jsemans,3
basilisk,3
shaftliscus,1
xc2xa3zzoauzoa,1
xc5xbbazoaoa,1
cockatrice,1
hising,2
kill,14
looking,5
fighted,1
lookd,7
thousands,3
sped,4
killd,4
inters,11
differenced,1
serpents,4
advancing,3
coronary,2
spots,13
erowns,1
cannon,8
ordnance,7
practise,1
swifter,2
motions,5
stronger,8
violent,15
yours,10
exceeding,7
cannons,5
basilisks,1
jacoxxe2x80x99s,1
asis,1
losin,1
jacil,1
facinoa,1
coayoanology,1
rosewater,1
bestrewxe2x80x99d,1
wells,1
infusions,1
quicker,3
vessels,14
basins,3
discover,11
verge,3
plantations,2
lying,9
conveniently,2
beholder,5
477,2
rocks,15
jutting,4
ample,9
divides,2
spacious,8
arching,2
capacious,3
rotation,1
seas,12
affect,5
rapid,2
motion,17
eject,5
main,29
creat,2
dock,3
repairing,1
anatomy,1
situated,3
anterior,1
tricles,1
concave,2
convex,2
glasses,3
shell,9
furnace,3
hatters,1
hat,15
basads,1
foundation,13
foun,1
dation,1
jorld,2
wheels,5
altarwise,1
stately,2
pile,7
advancd,1
shaft,7
observing,3
scription,1
47,8
pompous,2
nobler,4
bleed,12
sport,11
pompeys,2
dust,12
groundwork,3
principle,6
oft,21
confederacies,1
leagues,1
ours,6
bask,6
backeren,1
stretched,3
basks,2
basking,2
gleam,2
leoarange,7
warmth,6
birds,35
haunt,4
borders,11
baskd,1
songs,4
throats,2
unlockd,1
freely,7
purest,5
aether,2
whiten,5
blaze,23
ket,1
based,1
bascauda,2
barbara,1
depictis,1
venit,1
britannis,1
martial,6
twigs,3
rushes,1
splinters,2
interwoven,1
throw,17
bucking,2
inds,2
deceivd,2
offers,2
baskets,4
weavd,1
peg,1
forced,9
hawking,1
peddling,1
carrying,6
basset,1
kethilt,1
bosoart,1
hilt,3
hit,4
weapon,13
puissant,2
undaunted,3
baskethilt,1
dinner,2
hudoalras,1
murrions,1
flewxe2x80x99d,1
loasoa,4
bevrage,3
4t,2
coary,1
ketwooa,1
wooalan,1
plies,2
markets,1
bas3,1
bassviol,1
playing,2
lasviol,1
doaylen,1
yarius,1
laset,1
roash,1
moare,2
loass,5
boass,1
woollen,3
yarn,2
lass,2
withal,5
alfrtimers,1
bassrelief,1
relif,1
sculpture,1
figures,14
felibien,1
distinguishes,1
basrelif,1
relicf,1
sland,1
basha,1
aeast,1
invented,1
icc,1
gamesters,2
blaspheme,8
dabchecks,1
bassoat,1
dennis,3
basso,1
relievo,1
bassr,1
e11ff,1
basson,1
asoan,1
bassoo,1
blown,22
eleven,2
flopped,1
inchcs,1
serves,6
hautboys,2
trevoux,5
bassock,1
hasardd,1
bassard,2
poasiard,1
cording,1
ayloaff,1
lydian,1
lycimnia,1
boasted,7
laard,1
spurious,5
instruction,6
rooted,4
baards,1
syllables,1
bosoms,7
tard,3
begotten,5
apoplexy,1
lethargy,2
insensible,3
getter,1
boayfard,1
wars,15
destroyer,1
coariolanus,2
genuine,2
supposititious,1
adulterate,1
resemblance,8
boayard,1
partly,2
jewxe2x80x99s,1
daughterxe2x80x94that,1
baard,1
indced,1
lalard,1
honours,6
coadar,1
guazuma,1
characters,7
regular,3
hollowed,2
spoon,3
fork,3
fifts,2
terwards,2
warted,1
cells,11
pientifully,1
jamaica,1
forty,5
trunk,11
staves,1
purposes,3
eat,24
fitten,1
planters,1
savannas,1
clear,20
fard,1
convict,4
stigmatize,1
beheaded,3
pos,3
lalarded,1
murdered,2
tardiz,1
beget,6
maidenliest,1
firmanent,1
twinkled,1
basardizing,1
loayard,1
soauriously,1
coed,1
sled,1
degenerates,1
ost,1
obeys,2
xe2x80x98,3
disease,6
cockle,1
strays,1
transplanted,2
oaily,1
dooane,1
3a,1
3r,1
rooa,1
mj,1
bayard,1
unlawful,3
woa,10
js,2
58,2
toae,2
boaard,5
aui,1
inheritance,2
Ælffs,1
parcoag,1
sunderd,1
hyoary,1
begot,8
mothers,5
soaoa,2
yohn,1
consequents,1
wifes,4
adultoary,1
bringing,14
tayloars,1
11,17
tofaroa,1
epsiloa,1
bast,1
poass,2
jasxc5x82oa,1
qen,1
laooaner,1
bazata,1
armorick,4
dialect,3
basoan,1
derivatives,1
collaterals,1
quoth,5
onexe2x80x99s,1
lasted,3
pangs,2
endure,12
contribute,2
hudibrar,4
tird,3
dispute,4
bating,5
ixc5x82udibras,1
bostings,1
obtuse,4
jerking,1
scts,1
aworking,1
drip,2
cise,1
wants,7
basing,1
moisten,3
filling,7
roasted,5
mutton,3
direampions,1
coa,8
sew,1
flightly,1
stitch,1
hoasenmad,1
cudgei,1
courtesy,5
loftial,1
zelmane,2
rageful,1
rugged,6
lastinados,1
turkish,2
punishment,5
offender,1
soals,1
bastinade,1
lv,1
bassonner,1
bastinado,4
flunk,1
corner,4
waiting,5
squabble,4
listory,1
rios,1
aftion,1
sods,1
brick,16
rarely,8
rampart,2
belwark,1
izarris,1
ay,5
theres,7
ficroe,1
assault,12
unarmd,1
bassion,1
bat,16
laton,1
batty,3
signi,1
fied,2
execution,4
whirlbat,1
lnicka,1
handsome,7
leaned,2
juhlerds,1
fried,1
chairs,3
bats,4
jiaoaewell,1
providence,17
mouse,7
feathers,5
extended,3
eggs,11
alive,7
suckles,2
feeds,6
faty,1
substances,1
candles,2
cheese,2
ings,8
calmict,1
owls,1
pats,1
toaps,1
discern,8
beasts,25
swallows,3
drowsy,3
dorinoise,1
sleep,27
batfow,1
ling,4
soaoal,1
birdcatching,1
roost,1
perches,1
torches,1
bushcs,1
flames,19
caught,6
cither,2
nets,2
list,5
continue,7
weeks,1
changing,2
batfowling,1
toamoag,1
lighted,7
brighta9r,1
lustregi,1
doa,3
sacking,1
toane,1
xe2x80xa6an,1
batable,2
wate,1
disputable,2
ecoalebr,1
heretofore,2
belonged,3
kingdoms,1
batch,3
joiner,1
ovens,1
johnson,4
batchelor,3
bache,1
lor,1
debate,2
conten,1
makebate,1
lessen,4
retrench,1
bondmans,1
key,2
whispring,2
humbleness,1
forbear,4
plenteous,4
sink,12
landholders,1
bourers,1
wages,3
employ,7
ors,2
promise,15
infinitely,7
drydsp,1
bardolph,1
vilely,1
elec,1
dwindle,1
loose,20
gown,5
remit,1
biting,7
faulchion,3
steel,14
staid,3
inly,1
opend,2
contentious,1
haunted,1
taught,12
thwart,4
knees,9
batement,2
abatement,1
diminution,3
artificers,3
asking,4
carpenters,1
tuff,2
moxons,8
artificial,6
baths,3
complaints,4
revulsion,1
inveterate,1
headaches,1
pores,2
cutaneous,1
recourse,2
sulphur,9
turning,6
copper,11
blackish,3
reservatories,1
cures,1
perform,6
2isincy,1
plunged,1
selves,3
mitigation,2
stewed,1
dish,3
shakespeares,2
labours,6
hurt,18
palileam,1
mariac,1
balneum,2
maris,1
siccum,1
czz777,1
3uincy,1
differeth,1
684,2
pints,2
liquid,8
pecks,1
acres,2
vineyard,3
lath,3
ephah,1
bhe,1
sbarian,1
lakes,6
downy,1
437,2
chancing,1
fathe,1
cydnus,1
oacciive,1
coldness,3
supple,1
soften,2
si,1
quours,2
bathe,9
bodics,1
soluble,3
clys,1
ters,3
lenitive,2
boluses,2
jcmans,1
offence,6
phoenician,2
dido,2
bosom,16
mars,4
centaurs,1
cinthias,1
wrath,8
resem,1
bling,4
recking,2
delighted,4
floods,5
reside,3
thrilling,1
ice,2
meas,9
gallants,2
jwaller,3
robes,3
arrayd,3
devotions,1
abat,1
prep,8
preposition,3
conv,1
consider,9
ideas,11
hunger,4
buck,9
remember,12
kissing,1
batlet,1
dugs,2
chopt,1
milked,1
batoon,2
laston,1
ba2ton,1
befton,1
straightways,1
basions,1
forbidding,2
although,8
clawxe2x80x99d,1
cudgelld,2
marshals,1
batt,2
aillous,1
battaille,1
ance,2
warlike,9
started,3
battailous,2
foremost,1
battailoaus,1
fairf,1
region,3
bristled,3
innumerable,3
spears,4
helmets,2
throngxe2x80x99d,1
battalia,1
battaglia,1
lattalia,1
clarend,3
battalion,4
bataillon,1
division,8
confined,5
infantry,1
nerally,4
regiments,1
spies,3
battalions,2
officers,1
thersites,2
pandarus,1
56,1
piercxe2x80x99d,1
disunited,1
oerwhelms,1
xe2x80x94why,1
batten,6
fatten,2
plenteously,1
drove,4
afield,1
battning,3
flock,8
dews,2
mision,1
fertilize,1
meadows,2
lattning,1
ooze,3
cnrichd,1
cubits,1
jointed,1
herbage,2
indulgence,1
funa9tion,1
latten,1
criol,1
lattssing,1
diligence,5
careful,9
herds,5
lazy,4
glutton,2
indulge,1
sloth,1
pamperd,1
monarch,6
slumbring,1
garth,7
tway,1
blythe,1
amicable,1
erc,1
robertxe2x80x99s,1
paddling,1
ducks,2
roll,12
sinking,5
mire,5
poaora,1
atten,1
scantlin,1
sour,3
foaldom,1
unlimoaei,1
4xe2x80xa6ons,1
scoaial,1
oaxxe2x80x9d,1
xe2x80x9cjxe2x80x9d,1
classtextd,1
batter,12
artillery,3
engines,7
battering,3
rams,1
fort,8
ezek,3
xxi,4
haughty,2
batterd,7
roaring,8
britannia,1
thunder,10
faild,2
naval,2
repair,4
crowds,1
castle,5
mounted,3
battxe2x80x99ring,1
coursers,2
saucepan,1
vise,1
veteran,2
pretend,5
battered,2
willingly,2
dame,5
experiencd,1
toasts,1
retails,1
jade,2
bulges,2
ingredi,1
ents,1
beaten,18
liquour,26
tryxe2x80x99d,4
turkey,2
poults,1
freshd,1
egg,5
fryxe2x80x99d,1
cookery,5
batterer,1
batters,1
batterie,1
battery,8
earthly,4
strongest,4
batteries,2
battxe2x80x99ry,1
xe2x80x94,5
intellectual,2
obstinate,2
revere,1
gale,7
drivn,2
stoating,1
battxe2x80x99ries,1
oerturn,1
trespass,2
acquit,2
implies,7
knave,6
knock,6
sconce,1
shovel,1
quo,1
lawyer,3
flatterye,1
wish,11
proudest,2
bataille,1
encounter,4
opposite,5
armies,4
combat,3
conjoind,1
presently,10
shexe2x80x99ll,1
pardon,9
eccles,2
discomfited,1
fled,10
44accab,1
battles,3
vanguard,1
strengthened,2
earl,5
angus,1
avantguard,3
distance,12
arrier,1
batailler,1
surprize,4
battling,2
23,14
hates,1
virtues,14
battlearray,2
boxes,5
battleaxe,1
tinners,1
spear,7
battleaxes,1
clouts,2
board,32
blade,24
shuttlecock,1
playthings,1
gigs,1
procured,4
defended,2
affailants,1
corrupted,15
batiment,1
embrasures,1
inter,7
stices,1
fixxe2x80x99d,2
battlements,4
battlement,3
roof,7
deut,7
xxii,4
threw,8
shant,1
id,7
norris,3
weighty,4
mallet,2
deals,2
resounding,2
towxe2x80x99rs,2
brows,14
bav,2
aroy,1
cloke,3
surtout,1
loopd,1
bavaroay,1
spatterd,1
lace,8
baube,1
halfpenny,1
drawxe2x80x99rs,1
japan,1
bureau,3
gripeall,1
ladyship,2
otho,1
baubee,1
brams,2
taffe,1
faggots,1
ambled,1
shallow,9
jesters,1
rash,3
bavin,3
kindled,4
moulded,2
pickd,1
dunghills,1
thereabouts,2
hes,8
hazel,3
cropd,1
smaller,12
truncheons,1
billet,12
baulk,1
baw,5
ble,2
baubellum,1
omnia,1
baubella,1
sua,1
dedit,1
othoni,1
howden,1
beau,15
gew,1
gaw,1
haunts,3
fome,2
venetians,4
thither,3
bawble,4
paltry,2
cap,8
custard,1
coffin,2
pie,1
tam,5
interchange,1
toys,2
bawbles,3
fry,2
needs,13
loaded,3
author,8
gingling,1
rhyme,4
inherits,1
emblems,2
sovxe2x80x99reign,3
lawbles,1
towxe2x80x99r,2
conversation,7
bawbling,2
draught,5
bulk,21
unprized,1
scathful,2
grapple,2
fleet,7
classtextbawcock,1
nis,1
baude,2
cock,5
foalloaw,1
bawcock,1
chuck,2
bawd,10
procurer,2
procuress,1
introduces,2
promo,1
debauchery,3
worship,10
drabs,1
bawds,5
commodity,2
broker,9
determinxe2x80x99d,1
shakespk,1
colouring,1
lena,1
sororis,1
dresses,2
paints,1
procures,1
lovers,7
procure,7
provide,5
leucippe,1
agent,4
266,1
months,9
harridan,1
nothings,1
witherd,5
pale,11
shrunk,3
punk,1
bawdily,1
bawdy,5
obscenely,1
bawdiness,1
obsceneness,1
rick,2
baldr1ck,1
garlands,2
virgins,7
temples,4
gilt,3
dricks,1
chapmans,9
xviii,6
bawdery,2
procuring,2
whores,2
rogues,6
ayliffs,3
cheating,1
unchaste,2
prythee,2
jig,2
salt,33
witty,3
obscene,5
lied,2
kisses,2
hushd,1
hearxe2x80x99t,2
jest,7
bawdyhouse,3
wic,1
kedness,1
a3oa,5
bawdyhouses,1
tinue,1
tax,4
bawl,7
balo,1
hoot,1
vehemence,4
mood,3
revolt,1
reg,4
thickshades,1
scribbler,2
bawls,1
shakes,4
pedestals,1
lovxe2x80x99d,6
lucre,2
senates,1
decrees,4
bawling,3
menaces,2
hawling,1
infamy,4
silence,7
margaritas,1
listning,1
nymphs,7
ravishd,2
heroes,5
citts,1
fops,1
blame,25
hiss,1
damn,1
smith,8
orderly,1
elderly,1
deaf,5
tread,9
softly,4
giddy,4
eep,2
froward,2
cried,8
peevisiness,1
tery,2
o0,4
proclaim,4
crier,1
grieved,2
cost,3
ivid,1
hawkers,1
wrel,1
bawsin,1
badius,1
inclining,1
chesnut,5
lour,1
coloured,4
dappled,3
brown,15
manes,2
sorrel,2
yellowish,2
nearest,6
courser,2
liked,2
ride,5
trotting,1
inchd,1
bridges,1
grey,4
brightest,2
baye,1
syracusan,2
unluckily,2
comedy,5
midst,11
required,6
disi,1
vapour,4
tirxe2x80x99d,2
episile,1
j7igs,1
hail,4
solitude,3
worlds,6
driving,3
mill,5
abboi,2
extremity,5
xc2xa3ff,1
aux,1
alboins,1
boileau,1
utmoast,1
distres,2
stag,6
impossibility,1
escape,6
sieged,1
fought,7
pursud,4
emboldend,1
resolvxe2x80x99d,3
diffipates,1
aloft,6
emulation,1
strive,3
vulcanian,1
orb,2
wift,2
refuge,2
thomsoan,10
magni,2
tude,1
floor,7
fourteen,5
floors,2
builders,12
vienna,1
threepence,2
bushels,3
sixteen,2
eighteen,3
seventeen,1
funnel,3
segments,10
separate,10
branched,3
horny,5
striped,6
varieties,4
obtained,3
promiscously,1
distinguished,17
tender,23
psalm,8
xxxvii,1
poetical,4
honorary,1
garland,5
bestowed,6
victory,12
excellence,9
eusden,1
poapc,1
alboyer,1
thief,6
wakeful,1
xe2x80x9cxe2x80x9dbr,1
hoarsely,1
loayd,2
hunter,3
visionary,1
imporing,1
encompass,3
stake,8
bayd,1
enemics,1
casar,7
crete,2
sparta,1
midsum,8
unarmxe2x80x99d,1
paying,3
sait,1
ence,2
bretagne,1
saintonge,1
letting,3
pits,4
basons,1
surface,5
agitated,2
thickens,1
imperceptibly,1
crust,1
hardening,1
continuance,4
wholly,10
scalding,1
crystalli,1
zation,1
perfeoted,1
chamb,2
eruptions,2
crackling,3
puffing,2
spitting,1
iindoaw,1
windoaws,1
transparent,2
barricadoes,1
yarm,1
denomination,2
promiscuously,1
bayonettoa,1
short,29
dagger,6
resembles,4
bayonet,1
joodward,3
bayze,1
baize,1
bdellium,2
oaxo,1
aromatick,1
gum,4
levant,2
medicine,13
mentioned,7
naturalists,1
baellium,1
bigness,4
olive,3
yieldeth,2
bdellioam,1
brews,1
loadstone,3
balellium,1
ee,1
irregular,2
terminations,1
om,1
eanz,1
1s,2
anon,2
preter,11
wert,4
paer,1
paejle,1
paeron,1
conjuna9tive,1
begs,1
beo,2
birt,2
accident,5
senators,2
proscriptions,1
cicero,1
leing,1
unusual,3
hopst,1
resign,1
cnjoying,1
shassp,1
shes,4
goodly,8
thereto,1
xe2x80x9di,1
joaint,1
rs,3
le,7
bridegroom,2
feastful,1
bliss,10
mid,4
gaind,8
stillings,3
idea,7
auxiliary,2
meer,1
lees,2
vault,4
brag,18
macketh,1
exist,1
existence,3
brains,13
mac,2
eth,2
powrs,3
impossibilities,1
pocts,1
extravagance,1
roawes,1
asks,1
wing,9
scraphs,1
poaps,1
eff,3
appointment,1
rule,11
political,3
successive,2
ordinance,1
institution,1
antecedent,2
paramount,1
beach,8
particularly,7
dashed,1
strand,3
gatherd,7
fastend,1
mole,1
immense,3
wroughton,1
foaming,3
299,1
washed,5
amber,6
beaches,2
shores,7
isoaodward,1
beachf,1
everlasting,4
mansion,1
beached,1
embofled,1
froth,2
turbulent,3
surge,3
beachy,1
brachy,1
hips,3
shaxc5x82off,1
beacos,1
beacon,2
signal,3
becnan,1
beckon,3
eminence,1
alarm,4
shields,2
sparkled,1
beacons,3
sickls,1
doubt,16
troilus,18
croassida,10
maygame,1
watching,1
coasts,4
erecting,1
invasive,1
sports,4
erected,7
naviga,1
courses,3
shallows,1
sandbanks,2
bead,4
beabe,1
prayer,10
globes,1
strung,2
romanists,1
prayers,5
beads,6
aged,4
busy,23
evry,14
el,3
alel,1
starfs,1
bravry,1
bracelets,5
knavxe2x80x99ry,1
lumps,2
onc,1
azedarach,1
pennated,2
ash,3
expand,4
centre,6
fimbriated,1
style,3
fur,5
oblong,4
broadish,1
outside,4
pulp,2
fruits,11
sillar,1
beadle,1
bybel,1
bedeau,1
ledel,1
bedelle,1
servitor,1
petty,3
parishes,1
punish,4
offenders,4
obeyd,2
headle,1
lash,4
whore,4
icar,1
leade,1
130,1
lewd,7
abandond,1
teads,1
flagroant,1
beadroll,1
espials,1
leadroll,1
paconxe2x80x99s,1
beadsman,1
ssrom,1
praying,3
hospital,5
radfinch,1
vowed,1
ticiniife,1
commend,6
grievance,1
leadsman,1
valentine,2
gentl,1
beagle,1
bigle,1
hound,7
hares,1
huntings,1
graceful,6
goddess,6
beagles,2
watchd,1
upward,2
mazes,2
circling,4
pig,2
prunes,1
immortal,8
cloys,1
ravens,1
beaks,1
elijah,1
magpye,1
lighting,1
chattxe2x80x99ring,2
incessant,2
din,4
gallies,2
pierced,2
pitch,5
friendly,5
sweden,1
seams,2
instops,1
drops,13
shoe,6
toe,1
forepart,2
hoof,3
ending,3
spout,2
prominence,2
cuddenbeak,1
advanced,5
promontory,2
titled,2
beaked,2
questiond,1
gust,5
beaker,2
pikes,3
musqueteers,1
stampt,1
beakers,1
cups,6
porringers,2
dulcet,2
beal,1
bolla,1
whelk,1
pimple,1
gather,6
runnebeam,1
supports,3
ways,17
rafters,2
framed,6
girders,2
garret,1
teazeltenons,1
posts,1
proportions,1
fauare,1
proportionable,1
lengths,1
creatures,14
tile,3
heavd,2
move,19
reachd,2
neighbring,2
thickness,4
ock,1
lycus,1
snatches,1
afneid,10
sus,1
pended,1
poise,1
justicexe2x80x99,1
rightful,2
prevails,3
horizontal,1
situa,1
decline,2
wilk,1
mathem,1
mag,3
horn,9
woods,22
challenge,3
clashing,2
runs,10
juturna,1
mortal,12
forcxe2x80x99d,2
charioteer,1
ong,2
weavers,2
cylindrical,4
web,1
gradually,2
rolled,3
wove,3
chr,1
ol,8
emitted,2
luminous,2
receiv,2
hills,14
tarpcian,1
precipitation,2
downstretch,1
shaftoaff,2
cynthias,2
poze,1
anchor,3
straight,7
shank,2
hobks,1
compasses,2
sliding,1
sockets,1
shifting,2
cles,1
radii,1
projections,2
dials,1
emanation,1
fires,7
